UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-C__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-C_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-C_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-C_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-C_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-C_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-C_(@_3_)_eV_(All_Qs)
2008-08-12T22:04:09.199Z,7.9730488,-58.365816,-46.747637,-57.41022099999999,489.0181,480.91579,359.59177
2008-08-12T22:04:12.210Z,7.8855959,-58.900201,-52.162482,-56.206816,518.12013,474.78503,362.15251
2008-08-12T22:04:15.220Z,8.1479661,-66.981513,-55.071468,-64.768845,523.33727,480.49115,368.69034
2008-08-12T22:04:18.230Z,8.2937288,-66.556877,-59.964413,-71.76661899999999,510.10815,473.49162,371.52956
2008-08-12T22:04:21.241Z,8.322882700000001,-72.08600799999999,-65.56831899999999,-71.975676,502.32842,483.65045,380.85656
2008-08-12T22:04:24.251Z,8.410341599999999,-79.297278,-66.75720600000001,-78.084037,483.99826,472.6115,402.93701
2008-08-12T22:04:27.261Z,8.1479768,-79.603536,-65.901114,-85.871339,496.14249,482.90187,394.50254
2008-08-12T22:04:30.271Z,8.089675699999999,-79.413682,-65.582856,-84.536924,511.56426,487.91023,394.9316
2008-08-12T22:04:33.282Z,8.4103496,-83.91294,-67.824632,-88.983223,506.5213,472.6699,387.41896
2008-08-12T22:04:36.292Z,8.497808599999999,-86.162186,-62.00827099999999,-90.673239,514.23789,485.95603,392.65406
2008-08-12T22:04:39.302Z,8.5269636,-83.817017,-64.807978,-90.23791999999999,517.18556,482.90972,398.00363
2008-08-12T22:04:42.313Z,8.585270699999999,-82.05023,-75.499561,-87.973495,506.72187,486.2235,427.89442
2008-08-12T22:04:45.323Z,8.585273800000001,-75.790095,-80.784359,-86.11560899999999,510.97458,503.5184,423.40556
2008-08-12T22:04:48.333Z,8.8767962,-68.76907299999999,-83.71385,-82.531155,504.75721,509.49297,435.65412
2008-08-12T22:04:51.343Z,8.5852789,-69.107495,-80.515576,-80.353043,495.73132,486.18327,459.42485
2008-08-12T22:04:54.354Z,8.614434,-65.504026,-71.11599,-77.114499,483.73258,503.83385,445.88111
2008-08-12T22:04:57.364Z,7.739875,-59.042442,-59.974419,-80.675954,512.9341,540.91485,409.58978
2008-08-12T22:05:00.374Z,7.681573599999999,-58.533922,-56.911989,-74.682263,552.20546,545.35302,398.53134
2008-08-12T22:05:03.385Z,7.9439442,-58.851052,-65.01328199999999,-66.629307,530.35748,500.0217,403.13261
2008-08-12T22:05:06.395Z,7.9147949,-67.299992,-73.04938299999999,-70.404909,521.49225,493.92053,405.89158
2008-08-12T22:05:09.405Z,8.2937752,-70.280962,-67.935986,-75.85950799999999,509.7539599999999,479.85561,404.41239
2008-08-12T22:05:12.415Z,8.3520824,-73.679052,-67.22064,-79.666013,501.27752,465.09299,414.83578
2008-08-12T22:05:15.426Z,8.2937801,-72.709756,-66.038289,-75.001508,514.9279,466.5727,417.58839
2008-08-12T22:05:18.436Z,8.4686959,-76.74006,-68.995639,-74.075357,508.16073,483.23037,374.5948
2008-08-12T22:05:21.446Z,8.7019161,-75.86376800000001,-70.883555,-76.63687,484.87636,506.19136,357.14881
2008-08-12T22:05:24.457Z,8.3812455,-75.362637,-77.789807,-69.093866,487.88553,499.62342,351.1877
2008-08-12T22:05:27.467Z,8.118879,-64.250791,-71.415376,-54.694479,510.39664,493.66805,380.05036
2008-08-12T22:05:30.477Z,8.293794,-66.26395699999999,-75.111604,-55.255016,502.90387,456.4133400000001,380.70588
2008-08-12T22:05:33.487Z,8.4687101,-71.247472,-87.00829300000001,-60.28674,491.08019,465.52046,394.66567
2008-08-12T22:05:36.498Z,8.468713099999999,-65.362336,-87.10321,-59.197078,480.94087,448.99723,386.16754
2008-08-12T22:05:39.508Z,8.264650699999999,-76.980101,-91.372654,-51.876022,468.20865,446.95001,401.0686
2008-08-12T22:05:42.518Z,8.4395659,-80.176819,-89.577603,-57.139904,466.21148,432.55116,424.77196
2008-08-12T22:05:45.528Z,8.585330099999998,-84.898864,-79.610073,-61.721745,470.34475,424.43087,437.79422
2008-08-12T22:05:48.539Z,8.264658500000001,-88.88091800000001,-72.310314,-64.75613299999999,477.3037,450.51484,451.28728
2008-08-12T22:05:51.549Z,8.2646615,-77.642616,-70.34849200000001,-59.82375699999999,489.43661,462.86877,459.61728
2008-08-12T22:05:54.559Z,8.439578,-72.888412,-71.187238,-65.426895,481.3121400000001,449.0396900000001,456.46538
2008-08-12T22:05:57.570Z,8.468732300000001,-63.12769300000001,-74.00924300000001,-74.349674,484.5481,455.7474,441.7960400000001
2008-08-12T22:06:00.580Z,8.0022989,-58.89445500000001,-81.04235200000001,-79.145715,514.9986299999999,495.66813,455.77282
2008-08-12T22:06:03.590Z,8.0897586,-62.677616,-81.82157600000001,-79.299891,510.92583,498.07912,444.11196
2008-08-12T22:06:06.600Z,7.944,-66.31504100000001,-86.22823299999999,-83.934586,517.5956,516.20343,445.3231
2008-08-12T22:06:09.611Z,7.623327499999999,-67.70029699999999,-87.62866,-82.931086,540.20431,520.17832,471.6348
2008-08-12T22:06:12.621Z,7.944004799999999,-73.367064,-88.17403,-80.711297,530.4156,497.33243,436.7263
2008-08-12T22:06:15.631Z,8.0897692,-73.155467,-90.395663,-81.662364,521.8573299999999,502.95728,427.22513
2008-08-12T22:06:18.642Z,8.1480768,-71.350032,-87.021496,-77.377087,530.0625200000001,507.56584,442.89018
2008-08-12T22:06:21.652Z,8.5562125,-74.41740300000001,-87.090393,-71.407049,505.76919,489.89258,418.87862
2008-08-12T22:06:24.662Z,8.556214500000001,-79.572934,-85.142185,-73.144938,479.71607,452.83014,386.63916
2008-08-12T22:06:27.672Z,8.148084599999999,-74.12611700000001,-78.60686899999999,-84.533168,488.64796,479.43237,395.00229
2008-08-12T22:06:30.683Z,8.4396112,-67.965775,-78.157101,-85.532193,478.55648,475.58439,389.09444
2008-08-12T22:06:33.693Z,8.2938523,-66.31504100000001,-77.924774,-80.024455,483.91598,462.93416,388.70214
2008-08-12T22:06:36.703Z,8.2938552,-63.334159,-71.948626,-87.55775899999999,502.65418,466.41198,387.18665
2008-08-12T22:06:39.714Z,8.323009599999999,-62.62084300000001,-70.340694,-93.216513,499.61375,456.51069,378.66676
2008-08-12T22:06:42.724Z,8.3813174,-65.612347,-68.46696800000001,-97.724154,489.24526,451.02798,362.8144
2008-08-12T22:06:45.734Z,8.1481011,-66.335487,-62.13047299999999,-98.645263,496.79182,473.48731,368.46526
2008-08-12T22:06:48.744Z,7.8565797,-74.543526,-59.94811600000001,-83.958699,483.25908,488.91525,366.6126
2008-08-12T22:06:51.755Z,7.7108194,-67.606274,-65.61860300000001,-59.89631800000001,496.99987,463.20376,357.77296
2008-08-12T22:06:54.765Z,8.0898039,-52.615982,-72.428124,-59.434968,485.42565,447.53759,359.54371
2008-08-12T22:06:57.775Z,7.7982823,-53.769802,-71.925826,-73.20009300000001,483.69295,448.79551,376.11019
2008-08-12T22:07:00.786Z,7.506775599999999,-61.14770799999999,-68.26315,-92.196445,469.6074599999999,447.93756,387.71674
2008-08-12T22:07:03.796Z,7.7108607,-78.737302,-68.383838,-95.46619100000001,459.69168,451.48079,408.02147
2008-08-12T22:07:06.806Z,7.681726400000001,-76.609117,-64.04957900000001,-84.88034,457.5750400000001,452.76872,376.71801
2008-08-12T22:07:09.816Z,7.856661099999999,-85.053301,-74.928273,-60.94241700000001,476.87672,482.64628,381.11887
2008-08-12T22:07:12.827Z,8.0899013,-84.16398199999999,-78.009755,-54.413424,485.21637,488.07298,369.29965
2008-08-12T22:07:15.837Z,8.0899206,-66.35699,-73.026759,-59.96459100000001,500.5734,488.11006,365.93091
2008-08-12T22:07:18.847Z,8.177398599999998,-58.80536800000001,-71.60361,-72.429113,491.51365,508.05352,381.98472
2008-08-12T22:07:21.858Z,8.2065702,-65.81531700000001,-70.967281,-74.480837,491.54457,511.56584,408.82537
2008-08-12T22:07:24.868Z,8.323202,-81.274276,-68.231173,-80.14714599999999,507.49245,485.87653,416.90253
2008-08-12T22:07:27.878Z,8.498140699999999,-84.701853,-69.749478,-85.79263,513.81955,485.9131400000001,414.38767
2008-08-12T22:07:30.888Z,9.0520709,-87.652325,-75.027241,-75.257122,519.19935,479.15484,393.90138
2008-08-12T22:07:33.899Z,8.8771728,-73.644147,-78.525533,-66.870052,483.40713,478.70125,362.76062
2008-08-12T22:07:36.909Z,8.7022738,-69.89520300000001,-75.522932,-62.716179,463.26445,475.93513,350.48161
2008-08-12T22:07:39.919Z,8.4107594,-65.72395300000001,-74.702439,-62.130508,447.03664,481.22004,343.19122
2008-08-12T22:07:42.930Z,8.818928199999998,-63.823715,-71.275176,-67.897809,452.43744,475.01213,335.24697
2008-08-12T22:07:45.940Z,8.9064099,-67.961345,-73.8777,-64.816928,437.71226,462.8517,333.6897
2008-08-12T22:07:48.950Z,8.3816649,-67.808875,-61.825447,-64.422457,452.65925,470.22302,343.23833
2008-08-12T22:07:51.960Z,7.827764900000001,-71.09393,-54.78236999999999,-63.381311,472.94451,495.4414400000001,355.75444
2008-08-12T22:07:54.971Z,7.2155546,-63.612734,-56.069042,-62.121649,492.74858,519.6578,376.79229
2008-08-12T22:07:57.981Z,7.477955400000001,-59.216211,-61.59637900000001,-63.412973,493.13553,494.68612,374.15235
2008-08-12T22:08:00.991Z,8.031897099999998,-65.897478,-62.555898,-69.090525,483.4526,467.0892900000001,368.60695
2008-08-12T22:08:04.002Z,8.6733034,-74.239637,-65.77838299999999,-66.21549499999999,480.7592,453.71624,366.46185
2008-08-12T22:08:07.012Z,9.110633400000001,-74.04581,-75.165931,-63.938386,468.8787400000001,453.56636,356.42507
2008-08-12T22:08:10.022Z,9.052347,-73.14054399999999,-74.070284,-64.939003,479.02817,473.32939,342.85282
2008-08-12T22:08:13.032Z,8.3818227,-71.210364,-63.475342,-66.487672,480.16614,495.34277,353.38663
2008-08-12T22:08:16.043Z,8.061145100000001,-61.36809399999999,-55.652562,-64.768807,468.35734,481.48058,340.07779
2008-08-12T22:08:19.053Z,7.6530041,-66.106866,-54.955953,-61.291295,466.99853,481.48724,343.85749
2008-08-12T22:08:22.063Z,7.6821767,-62.679727,-62.307961,-61.332474,473.49603,459.23475,348.61755
2008-08-12T22:08:25.074Z,7.7988119,-58.122152,-65.345865,-60.270759,468.88117,486.33112,349.77586
2008-08-12T22:08:28.084Z,7.944603,-55.028826,-66.732167,-55.361298,488.16318,485.71178,363.4929
2008-08-12T22:08:31.094Z,8.177858500000001,-58.337028,-71.64992099999999,-50.180813,504.88301,498.69926,380.60077
2008-08-12T22:08:34.104Z,8.5277327,-67.949701,-74.738399,-47.21285200000001,506.22929,517.0670299999999,396.94897
2008-08-12T22:08:37.115Z,9.4023944,-71.340866,-77.67069000000001,-48.176235,487.49048,489.22718,383.33794
2008-08-12T22:08:40.125Z,9.4898811,-64.941395,-77.398836,-48.24752700000001,495.12968,483.45615,374.44994
2008-08-12T22:08:43.135Z,9.2858198,-62.773702,-72.588154,-54.67477,487.90043,476.84838,363.21781
2008-08-12T22:08:46.146Z,9.0234466,-67.668538,-65.449725,-58.355842,472.57352,468.6773900000001,351.84211
2008-08-12T22:08:49.156Z,8.615298300000001,-65.02048,-56.85025699999999,-54.892433,468.78127,460.72245,340.96635
2008-08-12T22:08:52.166Z,8.2363031,-62.482285,-53.12050600000001,-53.636776,483.52857,465.62952,343.78515
2008-08-12T22:08:55.176Z,7.915615400000001,-59.254726,-49.983399,-57.17799100000001,500.17532,460.25835,348.03378
2008-08-12T22:08:58.187Z,8.119720599999999,-57.485547,-54.11535500000001,-52.89425600000001,500.47452,464.5295,350.36645
2008-08-12T22:09:01.197Z,8.4696031,-58.598376,-54.025061,-53.445855,508.9928,473.5085,358.31494
2008-08-12T22:09:04.207Z,8.936107400000001,-57.37515,-55.900654,-63.74259,483.69057,471.05146,359.05049
2008-08-12T22:09:07.218Z,8.6737302,-53.61010600000001,-56.758669,-59.71796999999999,485.97185,466.81426,365.69963
2008-08-12T22:09:10.228Z,8.6737508,-54.418564,-55.36131999999999,-53.176249,482.97784,455.23434,352.19195
2008-08-12T22:09:13.238Z,8.7320815,-65.56127099999999,-48.909214,-46.72014,469.88718,449.26152,335.72448
2008-08-12T22:09:16.248Z,8.2656127,-65.459365,-41.56874000000001,-54.537367,487.87103,473.17953,330.16514
2008-08-12T22:09:19.259Z,8.090698399999999,-57.76368100000001,-45.962077,-64.673852,495.36143,529.49655,350.30479
2008-08-12T22:09:22.269Z,7.8283151,-54.47225400000001,-49.698837,-44.778361,505.77008,518.95142,372.86488
2008-08-12T22:09:25.279Z,8.236514999999999,-57.66502,-47.72976,-41.289808,504.14038,484.97082,373.35909
2008-08-12T22:09:28.290Z,8.5572493,-59.388326,-45.352501,-51.667524,487.4575599999999,454.16829,366.75137
2008-08-12T22:09:31.300Z,8.586424599999999,-60.962837,-43.640045,-60.769479,479.75254,443.87727,375.04481
2008-08-12T22:09:34.310Z,8.7905371,-60.46381899999999,-41.690048,-71.117974,466.09014,433.7302099999999,379.17618
2008-08-12T22:09:37.320Z,8.790558099999998,-64.606663,-39.610971,-76.448105,460.74299,428.27968,370.81902
2008-08-12T22:09:40.331Z,8.6447972,-66.918871,-41.714198,-79.29097900000001,469.10362,434.24031,376.22806
2008-08-12T22:09:43.341Z,8.4990367,-76.31022,-46.127404,-81.932484,491.2458,451.76582,383.73971
2008-08-12T22:09:46.351Z,8.5865259,-79.010279,-49.823938,-74.13401999999999,478.62978,455.45785,361.18516
2008-08-12T22:09:49.361Z,9.169672300000002,-73.6542,-46.983406,-65.75899100000001,471.911,444.17442,366.73271
2008-08-12T22:09:52.372Z,9.5487276,-76.652827,-49.693073,-61.264456,457.7747400000001,423.78598,359.6155
2008-08-12T22:09:55.382Z,9.6653763,-75.097895,-48.410301,-61.172662,468.98844,431.7102,369.22744
2008-08-12T22:09:58.392Z,9.4321458,-72.013755,-47.867405,-60.640384,457.02855,426.80273,367.97234
2008-08-12T22:10:01.403Z,9.548794699999998,-68.58045,-54.910484,-64.44564,454.3445,421.4852,366.71305
2008-08-12T22:10:04.413Z,9.694600999999999,-64.25698,-55.579921,-68.579075,447.10577,413.41824,361.97825
2008-08-12T22:10:07.423Z,9.782093199999998,-65.27077299999999,-58.435449,-67.06525699999999,440.73647,412.90282,363.72267
2008-08-12T22:10:10.433Z,9.869587,-64.122293,-61.802164,-65.94838,455.1778,422.73266,353.12293
2008-08-12T22:10:13.444Z,9.8987674,-64.430368,-51.410608,-70.38023299999999,446.13364,420.64002,349.04458
2008-08-12T22:10:16.454Z,9.2864935,-66.56562199999999,-34.217667,-82.16990799999999,457.38526,431.2387900000001,343.36181
2008-08-12T22:10:19.464Z,8.9074742,-61.780361,-21.125146,-79.947609,458.64775,447.62351,334.97995
2008-08-12T22:10:22.475Z,8.4701388,-60.397916,-17.42984,-66.40811500000001,453.27933,439.6447,316.65058
2008-08-12T22:10:25.485Z,8.2077435,-64.177785,-21.629715,-61.357634,448.9027,436.8789400000001,322.32217
2008-08-12T22:10:28.495Z,8.003662400000001,-61.74984,-23.635394,-58.75552,455.55845,426.02418,334.03689
2008-08-12T22:10:31.505Z,8.936715300000001,-60.49255400000001,-23.454476,-63.1435,462.9516,417.68146,339.79997
2008-08-12T22:10:34.516Z,9.782299400000001,-62.852013,-29.561258,-67.602795,438.78855,402.95596,340.84122
2008-08-12T22:10:37.526Z,10.277999,-63.305135,-31.573512,-69.506751,428.0825599999999,401.18344,337.60239
2008-08-12T22:10:40.536Z,10.423811,-64.490768,-28.774872,-72.426286,406.85137,391.80968,316.95841
2008-08-12T22:10:43.547Z,10.36552,-68.549832,-23.310224,-69.728256,386.2932,384.20649,312.86281
2008-08-12T22:10:46.557Z,9.4324997,-60.358045,-28.793985,-64.43414,411.93632,418.82003,320.77247
2008-08-12T22:10:49.567Z,9.6074685,-57.636264,-30.568796,-52.594562,436.55251,415.38263,310.75546
2008-08-12T22:10:52.577Z,10.103173,-61.38287099999999,-34.858299,-60.02008299999999,431.03212,402.53541,313.13084
2008-08-12T22:10:55.588Z,10.394775,-61.853447,-36.954336,-66.664456,425.23112,399.44214,311.1625
2008-08-12T22:10:58.598Z,10.074063,-62.416426,-37.665582,-66.93462,410.67869,410.94953,306.89222
2008-08-12T22:11:01.608Z,10.16156,-64.666393,-32.780535,-64.47269399999999,410.72656,415.53824,303.53993
2008-08-12T22:11:04.619Z,10.015793,-64.953062,-30.787714,-64.63683499999999,423.04704,421.62976,312.43964
2008-08-12T22:11:07.629Z,10.074134,-63.03886899999999,-30.364339,-61.206183,429.9651900000001,407.07997,314.89753
2008-08-12T22:11:10.639Z,9.957523599999998,-64.640264,-32.675489,-56.121681,427.5626099999999,398.76746,324.2902
2008-08-12T22:11:13.649Z,9.8700726,-68.025971,-36.823444,-55.61539200000001,435.97917,399.20158,328.34395
2008-08-12T22:11:16.660Z,10.161679,-68.870936,-39.134871,-59.797212,414.74698,399.55946,336.03866
2008-08-12T22:11:19.670Z,10.424128,-60.672601,-39.501638,-66.051457,407.3647,395.19476,330.01872
2008-08-12T22:11:22.680Z,10.336677,-64.363812,-39.337048,-74.489135,409.46038,405.86122,335.14811
2008-08-12T22:11:25.691Z,9.9576411,-70.324625,-40.856853,-69.644622,416.34425,402.57708,322.43934
2008-08-12T22:11:28.701Z,9.7535534,-66.773578,-42.891272,-58.612975,414.90968,394.51714,320.42834
2008-08-12T22:11:31.711Z,9.6952593,-72.38260799999999,-41.20835,-49.992953,410.84424,385.55086,310.29108
2008-08-12T22:11:34.721Z,9.8993936,-67.971591,-47.900674,-47.761387,411.49829,369.23849,308.52191
2008-08-12T22:11:37.732Z,10.103528,-53.271354,-50.94703,-61.855658,400.13544,379.90834,305.58192
2008-08-12T22:11:40.742Z,9.870280699999999,-51.31831500000001,-43.660192,-76.241457,404.19221,393.71629,309.70482
2008-08-12T22:11:43.752Z,9.578714699999999,-67.867631,-32.047239,-85.4053,405.65509,395.35567,315.22724
2008-08-12T22:11:46.763Z,9.7245315,-82.113629,-24.08408,-95.515467,421.14291,401.90525,318.31495
2008-08-12T22:11:49.773Z,10.541009,-91.342799,-33.203496,-84.402851,411.58511,392.58975,326.38841
2008-08-12T22:11:52.783Z,9.7828961,-79.988508,-44.173015,-66.646272,411.41643,394.41692,321.8743
2008-08-12T22:11:55.793Z,8.9956204,-74.801202,-59.63343199999999,-56.54011,420.91351,405.08166,337.69668
2008-08-12T22:11:58.804Z,8.4416142,-70.09241800000001,-52.321672,-74.90250999999999,434.49335,435.99896,329.94251
2008-08-12T22:12:01.814Z,8.4416343,-61.938453,-45.681922,-81.090877,457.72197,463.76991,329.52032
2008-08-12T22:12:04.824Z,9.228959,-66.70069699999999,-42.454858,-77.542026,472.97875,453.78011,328.78505
2008-08-12T22:12:07.835Z,8.9082255,-71.289817,-40.549299,-71.364517,497.79575,456.00751,349.40598
2008-08-12T22:12:10.845Z,8.8499276,-72.29124499999999,-31.735534,-74.37361999999999,481.18847,439.77977,362.9011
2008-08-12T22:12:13.855Z,8.879108300000002,-74.397141,-35.257257,-75.25980899999999,471.34558,431.15883,365.74173
2008-08-12T22:12:16.865Z,8.8499687,-69.616038,-42.871246,-76.729704,466.8820900000001,425.49186,370.58472
2008-08-12T22:12:19.876Z,9.083267900000001,-61.283809,-47.52807,-78.332471,472.42628,442.30279,376.00377
2008-08-12T22:12:22.886Z,8.8791707,-57.806466,-51.976593,-80.435953,493.33423,464.97502,368.81003
2008-08-12T22:12:25.896Z,9.1416299,-58.25948,-51.702533,-77.420893,493.69273,467.62125,354.41989
2008-08-12T22:12:28.907Z,8.850052,-62.65558000000001,-47.627038,-77.280199,499.0037599999999,465.06803,351.29821
2008-08-12T22:12:31.917Z,9.112513400000001,-65.595714,-48.846457,-77.030699,488.5477,456.99249,355.65021
2008-08-12T22:12:34.927Z,8.8500931,-67.956898,-53.794914,-82.697181,487.39428,461.08375,366.93179
2008-08-12T22:12:37.937Z,8.937594699999998,-59.120732,-57.055505,-84.46538699999999,466.34649,444.16623,363.11852
2008-08-12T22:12:40.948Z,8.995936500000001,-51.061504,-67.78416899999999,-83.92457900000001,478.19757,451.36269,365.3761
2008-08-12T22:12:43.958Z,8.9667965,-57.457166,-73.912791,-85.756558,472.8163,457.62601,366.8555
2008-08-12T22:12:46.968Z,8.5585725,-64.830349,-64.443646,-77.788446,471.20397,451.29114,348.19029
2008-08-12T22:12:49.979Z,8.383630199999999,-68.97175,-57.79699399999999,-74.09141,504.66555,464.96201,353.3303
2008-08-12T22:12:52.989Z,8.2378466,-73.678079,-60.325143,-83.286439,506.51118,478.48709,377.7398
2008-08-12T22:12:55.999Z,8.6169538,-72.062569,-53.618073,-85.725381,518.89634,479.3091,404.07235
2008-08-12T22:12:59.009Z,8.5003317,-74.844012,-51.97783,-82.342087,527.23862,496.93224,423.14234
2008-08-12T22:13:02.020Z,8.4711903,-79.139457,-57.83026899999999,-77.529921,515.42417,504.51038,427.08863
2008-08-12T22:13:05.030Z,8.4128889,-80.908374,-53.142527,-73.945863,533.0895,498.1248400000001,418.37835
2008-08-12T22:13:08.040Z,8.412908900000001,-80.960234,-47.803821,-71.713601,521.27348,492.9835400000001,425.56566
2008-08-12T22:13:11.051Z,8.704537199999999,-77.619988,-49.437348,-67.183892,503.17824,481.73276,429.02305
2008-08-12T22:13:14.061Z,8.529592,-71.71413100000001,-50.356716,-73.904774,496.8037,486.59595,403.39196
2008-08-12T22:13:17.071Z,8.6170955,-66.512523,-47.84217899999999,-82.334565,488.19706,478.05347,380.97534
2008-08-12T22:13:20.081Z,8.617115,-71.890519,-51.416106,-85.837304,477.64147,463.32169,376.63636
2008-08-12T22:13:23.092Z,8.296362299999998,-81.713753,-55.38129300000001,-97.372963,493.7096099999999,455.04538,381.04528
2008-08-12T22:13:26.102Z,8.2380271,-87.462826,-58.487455,-91.66336899999999,497.30853,459.2246,385.59321
2008-08-12T22:13:29.112Z,7.9755644,-90.80503399999999,-57.669838,-93.15741700000001,518.7558799999999,494.7061,385.47256
2008-08-12T22:13:32.123Z,8.4421301,-92.664784,-60.938402,-86.128546,520.5242599999999,493.84999,399.74483
2008-08-12T22:13:35.133Z,8.6170832,-83.869592,-52.357445,-80.668275,502.38989,480.18584,395.17713
2008-08-12T22:13:38.143Z,8.9378406,-77.87084899999999,-46.004228,-87.70210300000001,497.12603,461.63901,397.41318
2008-08-12T22:13:41.153Z,8.792022099999999,-84.12585200000001,-50.540385,-96.16002399999999,515.14127,467.67484,380.08617
2008-08-12T22:13:44.164Z,9.2294218,-100.39112,-51.189602,-103.94765,491.77224,464.64764,369.02981
2008-08-12T22:13:47.174Z,9.025282699999998,-106.05277,-46.857759,-91.04393,443.45482,438.43577,347.86646
2008-08-12T22:13:50.184Z,9.1127511,-104.00709,-43.60063,-82.239765,436.17798,421.8286,331.44847
2008-08-12T22:13:53.194Z,9.5209877,-93.79265,-50.086809,-79.43105600000001,435.30192,424.57274,329.87076
2008-08-12T22:13:56.205Z,10.22083,-87.009383,-43.071487,-83.581458,447.81555,426.55513,328.0339
2008-08-12T22:13:59.215Z,9.316833500000001,-66.397784,-32.994734,-85.82279,452.20154,448.60274,333.16177
2008-08-12T22:14:02.225Z,9.1418564,-63.50767800000001,-44.84463,-91.165637,448.32845,431.75205,314.15786
2008-08-12T22:14:05.236Z,9.4917692,-72.379032,-45.19331500000001,-99.977974,448.32215,429.34475,321.20738
2008-08-12T22:14:08.246Z,9.7250388,-73.40261,-48.25836,-110.39626,457.20973,439.03486,338.67771
2008-08-12T22:14:11.256Z,9.4042584,-71.553599,-52.487671,-103.4262,455.49302,454.46442,341.44829
2008-08-12T22:14:14.266Z,8.6169118,-71.519101,-55.505124,-89.088909,473.39175,477.07425,344.96115
2008-08-12T22:14:17.277Z,8.1211726,-71.61332900000001,-50.245722,-78.679438,497.94533,496.88991,357.057
2008-08-12T22:14:20.287Z,8.4127636,-69.58606999999999,-52.391811,-73.130201,499.38381,490.91857,366.29507
2008-08-12T22:14:23.297Z,8.6168728,-60.253184,-52.53556,-67.90030300000001,486.15633,463.40012,366.59846
2008-08-12T22:14:26.308Z,8.5876992,-52.339754,-49.40309,-68.417726,493.35306,454.76727,364.00712
2008-08-12T22:14:29.318Z,8.646006300000002,-50.037625,-45.984917,-66.06588,508.6767400000001,465.0693,372.64443
2008-08-12T22:14:32.328Z,8.9084356,-58.362627,-43.197643,-70.625734,522.2291299999999,457.7133900000001,384.34452
2008-08-12T22:14:35.338Z,8.6459806,-61.10939399999999,-44.302516,-75.072608,497.82188,466.47915,389.40762
2008-08-12T22:14:38.349Z,8.587647,-64.683978,-46.95417,-76.696803,492.23747,469.30732,386.15429
2008-08-12T22:14:41.359Z,8.762594,-69.516038,-49.490639,-77.955706,490.83493,473.00557,388.33683
2008-08-12T22:14:44.369Z,8.9667004,-68.697365,-58.493365,-80.39730300000001,489.4123,467.41631,375.07341
2008-08-12T22:14:47.380Z,8.9958475,-62.622492,-64.760243,-90.327524,505.86569,465.11897,377.75293
2008-08-12T22:14:50.390Z,8.937513800000001,-66.539427,-62.850287,-98.825652,512.61782,472.4874,374.80492
2008-08-12T22:14:53.400Z,8.8500203,-74.191767,-56.69246999999999,-99.92356099999999,492.89216,472.00213,370.31463
2008-08-12T22:14:56.410Z,8.3834494,-75.805588,-50.067245,-103.36913,508.78009,476.8803,373.22243
2008-08-12T22:14:59.421Z,7.5961224,-73.531914,-51.206096,-98.795001,542.74725,517.42761,402.53249
2008-08-12T22:15:02.431Z,7.654431,-66.371595,-56.76661,-84.718184,554.5259,537.7858200000001,414.72755
2008-08-12T22:15:05.441Z,8.2667727,-66.054895,-52.050557,-77.76804200000001,510.00705,497.70618,391.17136
2008-08-12T22:15:08.452Z,8.441717800000001,-65.319314,-47.365688,-80.663279,500.36927,491.57802,390.09144
2008-08-12T22:15:11.462Z,8.5291835,-71.61726999999999,-47.880081,-74.109432,486.66247,478.56603,365.03408
2008-08-12T22:15:14.472Z,8.820767,-68.52775,-45.123075,-72.716398,465.92688,466.51737,354.07937
2008-08-12T22:15:17.482Z,8.7624343,-70.941225,-45.638605,-69.469063,473.0619599999999,477.8349900000001,369.71321
2008-08-12T22:15:20.493Z,8.966536999999999,-71.168718,-43.032103,-67.848469,481.13708,464.97516,391.82829
2008-08-12T22:15:23.503Z,9.0248419,-62.605472,-43.634324,-68.382062,462.6812400000001,448.76717,387.51972
2008-08-12T22:15:26.513Z,8.4416404,-57.09590600000001,-42.957624,-70.672809,463.99462,441.43815,384.35
2008-08-12T22:15:29.524Z,8.1208756,-59.541778,-46.304408,-72.943248,464.22581,436.97418,382.20312
2008-08-12T22:15:32.534Z,8.3832967,-70.675102,-51.39468400000001,-78.03650999999999,480.50632,458.2604,372.53725
2008-08-12T22:15:35.544Z,8.3249652,-70.50319,-54.205038,-76.366587,497.66166,466.27072,377.75156
2008-08-12T22:15:38.554Z,8.4124299,-66.104219,-49.686356,-78.03569,501.19738,465.83422,370.8837
2008-08-12T22:15:41.565Z,8.441576,-62.121886,-47.570299,-78.139883,484.67114,459.71793,377.37246
2008-08-12T22:15:44.575Z,8.5873595,-63.57951800000001,-56.104828,-79.744835,502.33203,468.26946,382.68497
2008-08-12T22:15:47.585Z,8.7331416,-61.106697,-58.559353,-84.918277,505.21016,465.14577,382.48085
2008-08-12T22:15:50.596Z,8.7622871,-59.999625,-59.22151700000001,-84.577766,497.00353,475.3213,382.66452
