time,Vswe,Tswe,nswe,BmagMFI,BxMFI,ByMFI,BzMFI,Vmom,Tmom,nmom,BmagFGM,BxFGM,ByFGM,BzFGM,MPAUSEdistance,BowShockDistance,DynamicPressure,d_Aurora
2008-08-12 23:49:45,509.57228392250687,61917.2,1.9281,2.53825,2.38025,-0.20625,-0.8507499999999999,166.73941387979082,7792670.558986234,7.134168204999999,9.7897515,-1.9360553,-8.914901499999997,-2.89152185,9.74531400569272,12.42527535725822,1.6721976858392489,73.51932490951441
2008-08-12 23:50:45,511.98102705959724,65454.2,2.2353,2.418,2.2765000000000004,0.05325,-0.7895,164.08352825597416,7712225.131966119,7.374889455,9.8667405,-1.866329,-9.058885,-2.9267695500000004,9.493188481534863,12.103815313956947,1.956996366859092,73.29557606353875
2008-08-12 23:51:55,530.8154534506318,47480.6,2.1028,2.76175,2.461,-0.09675,-1.1915,166.99607111930325,7443492.937627227,7.49080974,9.948089,-1.6422281000000003,-8.9366255,-3.63129055,9.475566452970344,12.081347227537186,1.9789350966993653,73.27959433878878
2008-08-12 23:52:55,538.0224290891598,55706.5,2.0509,2.93525,2.43025,-0.373,-1.5957500000000002,173.391358781043,7409840.35662431,7.392181070000001,9.706548,-1.4185618999999998,-8.5964055,-3.1576095000000004,9.47243908745252,12.077359836501962,1.9828584560993558,73.27675327771159
2008-08-12 23:54:05,541.1191642845411,52255.4,2.0734,2.73875,1.4625,-0.8995,-2.05875,171.1741982572512,7707459.622939905,7.594185555,10.0971235,-1.5100956,-8.938821,-3.579429,9.437157610450386,12.032375953324244,2.0277545817974936,73.24460102928464
2008-08-12 23:55:05,541.3651536255359,55821.5,2.1465,2.5455,0.20275,-1.22475,-2.18075,170.65072861299106,8017290.952047997,7.665285634999999,9.112318,-1.51791972,-8.337406,-2.68329437,9.381395550407749,11.961279326769883,2.101154343346804,73.1934040857253
2008-08-12 23:56:05,535.7131368167109,51410.0,2.1751,2.4297500000000003,0.44625,-1.4154999999999998,-1.8980000000000001,163.7244129419662,7291456.001856124,8.238706315,7.746828499999999,-0.29819525,-6.519854499999999,-2.463806381,9.393527811727637,11.976747959952734,2.0849242843180864,73.20458307521136
2008-08-12 23:57:15,530.3359822197624,57066.0,2.2176,2.651,0.8927499999999999,-1.29075,-2.09725,139.17603386200165,6371645.871026499,10.162216745,10.297628999999999,0.2500147449999996,-7.1289663,-4.435611,9.394819968207393,11.978395459464426,2.083204322301188,73.20577238778844
