time,Vswe,Tswe,nswe,BmagMFI,BxMFI,ByMFI,BzMFI,Vmom,Tmom,nmom,BmagFGM,BxFGM,ByFGM,BzFGM,MPAUSEdistance,BowShockDistance,DynamicPressure
2008-08-12 20:52:45,555.0446509849455,107389.0,1.7531,1.3805,0.23125,-0.6509999999999999,-1.09425,81.26965674762218,8965798.984402765,8.340264245,10.983505,-3.4530992,-9.857412,1.15425015,9.622965753043108,12.269281335129962,1.8038856340527487
2008-08-12 20:53:45,554.5134729373127,119594.0,1.9039,1.6835,0.1795,-0.60975,-1.55175,121.94557199679329,9403560.121356087,7.498883140000001,25.163423,-0.25099370000000004,-16.81308,13.2970335,9.494555537433436,12.105558310227627,1.9553063284381536
2008-08-12 20:54:45,551.1702399876103,136992.0,1.8932,1.919,0.33675,-0.466,-1.82625,114.09401799725893,9048772.791493904,8.543927565,12.088213499999998,-4.4135355,-7.4233544999999985,-7.9409230000000015,9.5226544732447,12.141384453386994,1.9209430204181368
2008-08-12 20:55:55,553.1446391984649,104696.0,2.1746,1.68025,0.42475,-0.34425,-1.58075,106.45286957123793,9440962.03291336,8.326911445000002,12.7677945,-3.7339745000000004,-9.819817,-4.65306559,9.294154675526173,11.85004721129587,2.2223029668955303
2008-08-12 20:56:55,554.6507966648925,107582.0,1.7529,1.71625,0.6795,0.20125,-1.5005,126.82237559087069,8652919.192486938,8.647907730000002,15.4966255,-4.1909114999999995,-14.4791225,0.40626690000000004,9.625425977491027,12.272418121301058,1.8011210008640948
2008-08-12 20:58:05,554.8341138754898,101014.0,1.7663,2.05525,0.6405,0.221,-1.92975,119.28465757926693,8771685.767555056,7.846349260000001,21.71066,-7.4913215000000015,-15.2385375,-11.509598,9.612157957121429,12.255501395329821,1.8160894989091927
2008-08-12 20:59:05,552.6174654188917,112210.0,1.6999,2.05875,0.44275,0.095,-2.00325,112.69754605925314,8759284.604014065,7.41213825,23.63137,-9.631644,-12.993012000000002,-16.774214999999998,9.686657208360653,12.350487940659836,1.7338800672572376
2008-08-12 21:00:05,551.6076393986943,103689.0,1.999,2.05275,0.48975,0.24525,-1.95625,151.99861191512937,8953327.754201416,8.225938865,17.151975999999998,-5.05782735,-1.4563315,-15.337333,9.434244759621162,12.028662068516981,2.031513933691845
2008-08-12 21:01:15,552.0319098947089,116263.0,1.9513,1.997,1.246,-1.3019999999999998,0.003249999999999989,134.44841868126366,9641956.39494362,8.609666579999999,10.5701135,-0.74276732,3.993131,-9.4810115,9.469868770048011,12.074082681811214,1.9860897797417172
2008-08-12 21:02:15,552.0162560378092,119510.0,1.9832,2.02225,1.0379999999999998,-1.6565,0.4665,138.68263775507822,9649960.966280753,7.242028725,18.237274000000006,-2.20063405,-5.77296333,-9.7689795,9.444398879562543,12.041608571442245,2.0184440476062644
2008-08-12 21:03:25,551.0455398830481,111117.0,2.14,1.774,0.99025,-1.39275,0.15300000000000002,134.88275944655174,8441055.223391548,7.84975666,12.064981,0.88494566,8.878592999999997,-5.46501085,9.330850610043717,11.896834527805733,2.1703772243798904
2008-08-12 21:04:25,555.1282297010305,112621.0,1.9194,1.69725,1.0625,-1.301,0.06599999999999999,101.04668089334528,8637459.557533268,8.012793065,12.834242499999998,2.6694500000000003,8.038243,-8.559034,9.478232179503069,12.08474602886641,1.975598023756234
2008-08-12 21:05:25,554.8832860467146,108757.0,1.7833,1.76425,1.145,-1.15925,-0.55925,129.50352286870572,8974175.505614972,7.623272314999999,16.962498999999998,-2.539477,4.181664700000002,-15.996597499999995,9.59654151289795,12.235590428944885,1.8338937193064768
2008-08-12 21:06:35,554.1777023681124,122179.0,1.9796,1.61225,0.5257499999999999,-0.50825,-1.3875000000000002,114.31463891309444,8135677.45634192,9.23973614,15.434812500000005,-3.150663,-5.368900077999999,-10.482736000000001,9.434960919407473,12.029575172244527,2.0305888980449147
2008-08-12 21:07:35,550.5588005118071,111219.0,1.8778,1.715,1.04425,-0.6212500000000001,-1.1525,120.33127315774924,7619208.786689535,10.23950824,7.9592645000000015,-1.1767803999999995,-7.376774,-0.23318267999999995,9.539154954827293,12.162422567404802,1.9010923739543744
2008-08-12 21:08:45,553.9580944376569,131053.0,2.1188,1.89025,0.9085,-0.4325,0.43725,126.74692319882702,8327177.539082939,8.976785455000002,10.249654500000002,-3.6177005500000012,-8.552184,-1.89264175,9.329937420586221,11.89567021124743,2.17165212080062
2008-08-12 21:09:45,551.6026109882004,123161.0,2.0101,2.09675,1.4455,-0.742,1.31725,128.96566598623176,7953470.113748869,9.11657438,12.0299405,-6.630968499999999,-9.20296,-2.9598286531499998,9.425570526665696,12.01760242149876,2.042757232567426
2008-08-12 21:10:45,549.1140109030182,107101.0,2.2765,1.4765,1.09025,-0.49375,0.84625,112.8221325460577,7799182.849186553,9.07852803,13.631981,-5.1209965,-11.302133000000005,-3.50656195,9.246000478501717,11.788650610089686,2.2926574539233644
2008-08-12 21:11:55,551.2270139706508,108128.0,1.8632,2.09925,1.7855,-0.3435,1.00525,123.4734076646849,8829490.555362577,6.316095805,23.586385,-3.0097716455000003,-19.2764,8.899194,9.547711453712372,12.173332103483276,1.8908928867610548
